"Campaign Name",Day,"Ad Set Name","Campaign ID","Ad Set ID",Age,Gender,"Delivery Status","Delivery Level","Amount Spent (USD)",Impressions,"Landing Page Views","UK Thank You","Lead - Page Contains thank-you","Lead Submission","Lead Submission Conversion Value","Lead - Page Contains thank-you Conversion Value","Reporting Starts","Reporting Ends","Unique Landing Page Views","Page Engagement","Page Likes","Post Comments","Post Engagement","Post Reactions","CPC (Cost per Link Click)","Adds to Cart","Campaign Budget","Campaign Budget Type"
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-01,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,55-64,female,active,adset,0.12,16,,,,,,,2020-01-01,2020-01-01,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-01,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,55-64,unknown,active,adset,0.02,2,,,,,,,2020-01-01,2020-01-01,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,18-24,female,active,adset,0.12,13,1,,,,,,2020-01-12,2020-01-12,1,1,,,1,,0.12,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,male,active,adset,8.16,1389,2,,,,,,2020-01-12,2020-01-12,2,5,,,5,1,2.72,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-14,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,female,active,adset,1.26,189,,,,,,,2020-01-14,2020-01-14,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,female,active,adset,1.16,230,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-14,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,female,active,adset,1.51,152,2,,,,,,2020-01-14,2020-01-14,1,2,,,2,,0.755,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-14,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,35-44,male,active,adset,5.86,874,2,,,,,,2020-01-14,2020-01-14,2,3,,,3,,1.95333333,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-14,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,18-24,male,active,adset,0.86,128,2,,,,,,2020-01-14,2020-01-14,2,2,,,2,,0.43,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-14,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,male,active,adset,5.99,774,3,,,,,,2020-01-14,2020-01-14,3,3,,,3,,1.99666667,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-14,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,male,active,adset,4.54,929,4,,,,,,2020-01-14,2020-01-14,4,5,,,5,,0.908,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-14,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,unknown,active,adset,0.07,13,1,,,,,,2020-01-14,2020-01-14,1,1,,,1,,0.07,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,18-24,unknown,active,adset,0,1,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,unknown,active,adset,0.05,6,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,55-64,female,active,adset,0.03,9,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,18-24,female,active,adset,0.06,14,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,35-44,unknown,active,adset,0.16,19,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,55-64,male,active,adset,0.35,76,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,18-24,male,active,adset,0.65,127,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,35-44,female,active,adset,1.01,194,,,,,,,2020-01-13,2020-01-13,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,unknown,active,adset,0.13,23,,,,,,,2020-01-13,2020-01-13,,1,,,1,,0.13,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,male,active,adset,9.61,1226,5,,,,,,2020-01-12,2020-01-12,5,5,,,5,,1.922,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,female,active,adset,1.67,200,1,,,,,,2020-01-13,2020-01-13,1,1,,,1,,1.67,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,35-44,male,active,adset,5.33,954,2,,,,,,2020-01-13,2020-01-13,2,3,,,3,,1.77666667,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,male,active,adset,7.26,952,3,,,,,,2020-01-13,2020-01-13,3,5,,,5,,1.452,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-13,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,male,active,adset,4.81,968,6,,,,,,2020-01-13,2020-01-13,5,6,,,6,,0.80166667,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,55-64,unknown,active,adset,0.01,2,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,35-44,unknown,active,adset,0.11,21,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,unknown,active,adset,0.22,42,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,55-64,male,active,adset,1.05,88,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,45-54,female,active,adset,0.89,141,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,female,active,adset,1.36,183,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,35-44,female,active,adset,1.94,201,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,18-24,male,active,adset,1.14,215,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,25-34,unknown,active,adset,0.13,23,,,,,,,2020-01-12,2020-01-12,,1,,,1,,0.13,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - Video & Website Remarketing - 5.23",6058738984839,6127430097839,55-64,female,active,adset,0.01,5,1,,,,,,2020-01-12,2020-01-12,1,1,,,1,,0.01,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-18,"UK - PS - Evergreen - Camera Sales LAL - 5.23",6058738984839,6127431430239,35-44,female,active,adset,0.98,116,,,,,,,2020-01-18,2020-01-18,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-18,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,unknown,active,adset,0.81,73,,,,,,,2020-01-18,2020-01-18,,1,,,1,,0.81,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-18,"UK - PS - Evergreen - Camera Sales LAL - 5.23",6058738984839,6127431430239,25-34,female,active,adset,1.32,197,,,,,,,2020-01-18,2020-01-18,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,male,active,adset,7.04,1626,3,,,,,,2020-01-10,2020-01-10,3,6,,1,6,1,1.76,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,female,active,adset,0.51,48,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,unknown,active,adset,0.47,52,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,male,active,adset,0.48,81,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,female,active,adset,0.77,82,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,female,active,adset,0.89,146,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,male,active,adset,0.9,147,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,male,active,adset,7.04,1232,5,,,,,,2020-01-10,2020-01-10,5,6,,,6,,1.17333333,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,male,active,adset,9.74,1992,11,,,,,,2020-01-10,2020-01-10,11,13,,,13,,0.74923077,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,unknown,active,adset,0.01,1,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,female,active,adset,0.05,16,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,unknown,active,adset,0.01,2,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,female,active,adset,0.03,4,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,female,active,adset,0.02,4,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,unknown,active,adset,0.08,12,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,unknown,active,adset,0.3,40,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,female,active,adset,0.49,69,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,male,active,adset,0.53,75,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,female,active,adset,0.84,95,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,unknown,active,adset,0.2,42,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,unknown,active,adset,0.17,13,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,unknown,active,adset,0.13,27,,,,,,,2020-01-09,2020-01-09,,1,,,1,,0.13,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,unknown,active,adset,0.07,19,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,unknown,active,adset,0.34,42,1,,,,,,2020-01-12,2020-01-12,1,1,,,1,,0.34,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,male,active,adset,0.75,164,3,,,,,,2020-01-12,2020-01-12,3,4,,,4,,0.25,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,male,active,adset,8.08,1177,4,,,,,,2020-01-12,2020-01-12,4,5,,,5,,1.616,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,male,active,adset,9.06,1536,10,,2,,,,2020-01-12,2020-01-12,10,15,,,15,1,0.69692308,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,male,active,adset,9.56,1613,8,,2,,,,2020-01-12,2020-01-12,8,9,,,9,,1.06222222,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,female,active,adset,0.02,3,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,unknown,active,adset,0.07,9,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,female,active,adset,0.13,10,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,unknown,active,adset,0.24,31,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,female,active,adset,0.08,9,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,female,active,adset,0.23,48,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,male,active,adset,0.29,50,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,female,active,adset,0.56,52,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,female,active,adset,0.49,69,,,,,,,2020-01-11,2020-01-11,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,male,active,adset,1.02,192,1,,,,,,2020-01-11,2020-01-11,1,1,,,1,,1.02,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,male,active,adset,9.28,1623,8,,,,,,2020-01-11,2020-01-11,8,9,,,9,,1.03111111,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,male,active,adset,6.13,970,5,,,,,,2020-01-11,2020-01-11,5,6,,,6,,1.02166667,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-11,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,male,active,adset,7.64,1525,10,,,,,,2020-01-11,2020-01-11,10,11,,,11,,0.69454545,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-10,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,unknown,active,adset,0,1,,,,,,,2020-01-10,2020-01-10,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,female,active,adset,0.8,100,,,,,,,2020-01-09,2020-01-09,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,male,active,adset,0.85,139,1,,,,,,2020-01-09,2020-01-09,1,2,,,2,1,0.85,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-12,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,male,active,adset,0.75,83,,,,,,,2020-01-12,2020-01-12,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,female,active,adset,0.03,7,,,,,,,2020-01-06,2020-01-06,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,male,active,adset,1,150,1,,,,,,2020-01-07,2020-01-07,1,1,,,1,,1,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,unknown,active,adset,0.3,43,1,,,,,,2020-01-07,2020-01-07,1,1,,,1,,0.3,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,female,active,adset,1.24,134,2,,,,,,2020-01-07,2020-01-07,2,2,,,2,,0.62,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,male,active,adset,8.66,1538,4,,2,,,,2020-01-07,2020-01-07,4,6,,,6,,1.44333333,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,male,active,adset,10.26,1547,7,,,,,,2020-01-07,2020-01-07,7,10,,,10,,1.14,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,female,active,adset,0.87,88,2,,,,,,2020-01-07,2020-01-07,2,2,,,2,,0.435,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,male,active,adset,10.71,1982,5,,,,,,2020-01-07,2020-01-07,5,8,,,8,1,1.785,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,female,active,adset,0.06,1,,,,,,,2020-01-06,2020-01-06,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,unknown,active,adset,0.04,23,,,,,,,2020-01-06,2020-01-06,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,female,active,adset,1.19,151,,,,,,,2020-01-07,2020-01-07,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,unknown,active,adset,0.26,40,,,,,,,2020-01-06,2020-01-06,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,female,active,adset,1.34,113,,,,,,,2020-01-06,2020-01-06,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,male,active,adset,1.42,128,,,,,,,2020-01-06,2020-01-06,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,male,active,adset,0.83,146,,,,,,,2020-01-06,2020-01-06,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,unknown,active,adset,0.06,8,1,,,,,,2020-01-06,2020-01-06,1,1,,,1,,0.06,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,female,active,adset,1.17,116,1,,,,,,2020-01-06,2020-01-06,1,1,,,1,,1.17,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,unknown,active,adset,0.27,32,1,,,,,,2020-01-06,2020-01-06,1,1,,,1,,0.27,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,45-54,female,active,adset,0.74,83,2,,,,,,2020-01-06,2020-01-06,2,2,,,2,,0.37,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-06,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,male,active,adset,8.54,1622,8,,,,,,2020-01-06,2020-01-06,8,10,,,10,1,0.94888889,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,55-64,male,active,adset,1.17,134,1,,,,,,2020-01-07,2020-01-07,1,1,,,1,,1.17,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-07,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,unknown,active,adset,0.18,36,,,,,,,2020-01-07,2020-01-07,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,35-44,male,active,adset,10.74,1756,4,,2,,,,2020-01-09,2020-01-09,4,9,,1,9,1,1.53428571,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-08,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,18-24,male,active,adset,0.83,138,,,,,,,2020-01-08,2020-01-08,,,,,,,,,850,Daily
"Facebook - EMEA - UK - PS - Lead Submissions",2020-01-09,"UK - PS - Evergreen - SQL LAL - 5.23",6058738984839,6127432339039,25-34,male,active,adset,9.08,1508,6,,2,,,,2020-01-09,2020-01-09,6,10,,,10,2,1.135,,850,Daily
